"field","journal","year","n_graphs","n_bar_cont","n_informative","policy","policy_year","log_offset","year_centered"
"genetics & heredity","genome biology",2025,406,138,313,0,0,1.40118297361364,7.00506489395389
"genetics & heredity","genome medicine",2010,48,6,6,0,0,-0.7339691750802,-7.99493510604611
"genetics & heredity","genome medicine",2011,40,2,6,0,0,-0.916290731874155,-6.99493510604611
"genetics & heredity","genome medicine",2012,48,7,16,0,0,-0.7339691750802,-5.99493510604611
"genetics & heredity","genome medicine",2013,50,5,18,0,0,-0.693147180559945,-4.99493510604611
"genetics & heredity","genome medicine",2014,79,11,25,0,0,-0.23572233352107,-3.99493510604611
"genetics & heredity","genome medicine",2015,85,12,39,0,0,-0.162518929497775,-2.99493510604611
"genetics & heredity","genome medicine",2016,88,23,47,0,0,-0.127833371509885,-1.99493510604611
"genetics & heredity","genome medicine",2017,77,18,38,0,0,-0.261364764134408,-0.994935106046114
"genetics & heredity","genome medicine",2018,66,16,41,0,0,-0.415515443961666,0.00506489395388598
"genetics & heredity","genome medicine",2019,52,10,32,0,0,-0.653926467406664,1.00506489395389
"genetics & heredity","genome medicine",2020,91,17,69,0,0,-0.0943106794712413,2.00506489395389
"genetics & heredity","genome medicine",2021,163,28,105,0,0,0.488580014818671,3.00506489395389
"genetics & heredity","genome medicine",2022,117,16,80,0,0,0.157003748809665,4.00506489395389
"genetics & heredity","genome medicine",2023,104,16,70,0,0,0.0392207131532813,5.00506489395389
"genetics & heredity","genome medicine",2024,136,36,98,0,0,0.307484699747961,6.00506489395389
"genetics & heredity","genome medicine",2025,146,40,97,0,0,0.378436435720245,7.00506489395389
"genetics & heredity","genome research",2010,167,51,72,0,0,0.512823626428664,-7.99493510604611
"genetics & heredity","genome research",2011,206,71,87,0,0,0.72270598280149,-6.99493510604611
"genetics & heredity","genome research",2012,231,97,112,0,0,0.837247524533702,-5.99493510604611
"genetics & heredity","genome research",2013,184,70,100,0,0,0.609765571620894,-4.99493510604611
"genetics & heredity","genome research",2014,186,80,109,0,0,0.62057648772511,-3.99493510604611
"genetics & heredity","genome research",2015,164,73,89,0,0,0.494696241836107,-2.99493510604611
"genetics & heredity","genome research",2016,153,65,93,0,0,0.425267735404344,-1.99493510604611
"genetics & heredity","genome research",2017,182,69,105,0,0,0.598836501088704,-0.994935106046114
"genetics & heredity","genome research",2018,165,74,115,0,0,0.500775287912489,0.00506489395388598
"genetics & heredity","genome research",2019,179,71,117,0,0,0.582215619852664,1.00506489395389
"genetics & heredity","genome research",2020,149,41,104,0,0,0.398776119957368,2.00506489395389
"genetics & heredity","genome research",2021,182,60,124,0,0,0.598836501088704,3.00506489395389
"genetics & heredity","genome research",2022,159,54,119,0,0,0.46373401623214,4.00506489395389
"genetics & heredity","genome research",2023,163,41,121,0,0,0.488580014818671,5.00506489395389
"genetics & heredity","genome research",2024,167,38,125,0,0,0.512823626428664,6.00506489395389
"genetics & heredity","genome research",2025,180,44,135,0,0,0.587786664902119,7.00506489395389
"genetics & heredity","genomics",2010,77,21,26,0,0,-0.261364764134408,-7.99493510604611
"genetics & heredity","genomics",2011,97,22,20,0,0,-0.0304592074847086,-6.99493510604611
"genetics & heredity","genomics",2012,94,31,20,0,0,-0.0618754037180875,-5.99493510604611
"genetics & heredity","genomics",2013,100,27,18,0,0,0,-4.99493510604611
"genetics & heredity","genomics",2014,99,29,27,0,0,-0.0100503358535015,-3.99493510604611
"genetics & heredity","genomics",2015,75,24,15,0,0,-0.287682072451781,-2.99493510604611
"genetics & heredity","genomics",2016,54,18,17,0,0,-0.616186139423817,-1.99493510604611
"genetics & heredity","genomics",2017,61,20,25,0,0,-0.49429632181478,-0.994935106046114
"genetics & heredity","genomics",2018,49,17,11,0,0,-0.713349887877465,0.00506489395388598
"genetics & heredity","genomics",2019,203,50,49,0,0,0.708035793053696,1.00506489395389
"genetics & heredity","genomics",2020,518,169,172,0,0,1.64480505627139,2.00506489395389
"genetics & heredity","genomics",2021,440,172,190,0,0,1.48160454092422,3.00506489395389
"genetics & heredity","genomics",2022,262,104,129,0,0,0.963174317773006,4.00506489395389
"genetics & heredity","genomics",2023,162,82,95,0,0,0.482426149244293,5.00506489395389
"genetics & heredity","genomics",2024,178,98,106,0,0,0.576613364303994,6.00506489395389
"genetics & heredity","genomics",2025,185,88,111,0,0,0.615185639090233,7.00506489395389
"genetics & heredity","genomics",2026,32,15,18,0,0,-1.13943428318836,8.00506489395389
"genetics & heredity","horticulture research",2014,23,16,1,1,1,-1.46967597005894,-3.99493510604611
"genetics & heredity","horticulture research",2015,28,12,7,1,2,-1.27296567581289,-2.99493510604611
"genetics & heredity","horticulture research",2016,31,13,2,1,3,-1.17118298150295,-1.99493510604611
"genetics & heredity","horticulture research",2017,36,18,10,1,4,-1.02165124753198,-0.994935106046114
"genetics & heredity","horticulture research",2018,70,40,13,1,5,-0.356674943938732,0.00506489395388598
"genetics & heredity","horticulture research",2019,121,69,41,1,6,0.19062035960865,1.00506489395389
"genetics & heredity","horticulture research",2020,198,113,70,1,7,0.683096844706444,2.00506489395389
"genetics & heredity","horticulture research",2021,242,157,99,1,8,0.883767540168595,3.00506489395389
"genetics & heredity","horticulture research",2022,283,174,93,1,9,1.04027671165515,4.00506489395389
"genetics & heredity","horticulture research",2023,287,188,137,1,10,1.05431202977153,5.00506489395389
"genetics & heredity","horticulture research",2024,292,175,157,1,11,1.07158361628019,6.00506489395389
"genetics & heredity","horticulture research",2025,319,194,164,1,12,1.16002091679675,7.00506489395389
"genetics & heredity","human gene therapy",2010,109,90,31,0,0,0.0861776962410524,-7.99493510604611
"genetics & heredity","human gene therapy",2011,127,106,28,0,0,0.2390169004705,-6.99493510604611
"genetics & heredity","human gene therapy",2012,112,95,29,0,0,0.113328685307003,-5.99493510604611
"genetics & heredity","human gene therapy",2013,73,63,31,0,0,-0.3147107448397,-4.99493510604611
"genetics & heredity","human gene therapy",2014,64,55,19,0,0,-0.446287102628419,-3.99493510604611
"genetics & heredity","human gene therapy",2015,53,43,18,0,0,-0.63487827243597,-2.99493510604611
"genetics & heredity","human gene therapy",2016,59,45,14,0,0,-0.527632742082372,-1.99493510604611
"genetics & heredity","human gene therapy",2017,57,43,21,0,0,-0.562118918153541,-0.994935106046114
"genetics & heredity","human gene therapy",2018,95,70,38,0,0,-0.0512932943875506,0.00506489395388598
"genetics & heredity","human gene therapy",2019,103,75,55,0,0,0.0295588022415444,1.00506489395389
"genetics & heredity","human gene therapy",2020,74,53,38,0,0,-0.301105092783922,2.00506489395389
"genetics & heredity","human gene therapy",2021,94,47,40,0,0,-0.0618754037180875,3.00506489395389
"genetics & heredity","human gene therapy",2022,83,46,50,0,0,-0.186329578191493,4.00506489395389
"genetics & heredity","human gene therapy",2023,63,32,30,0,0,-0.462035459596559,5.00506489395389
"genetics & heredity","human gene therapy",2024,50,32,37,0,0,-0.693147180559945,6.00506489395389
"genetics & heredity","human gene therapy",2025,51,26,34,0,0,-0.673344553263766,7.00506489395389
"genetics & heredity","human molecular genetics",2010,405,285,78,0,0,1.39871688111845,-7.99493510604611
"genetics & heredity","human molecular genetics",2011,413,298,86,0,0,1.41827740697294,-6.99493510604611
"genetics & heredity","human molecular genetics",2012,440,346,104,0,0,1.48160454092422,-5.99493510604611
"genetics & heredity","human molecular genetics",2013,398,314,109,0,0,1.38128181929635,-4.99493510604611
"genetics & heredity","human molecular genetics",2014,527,399,143,0,0,1.66203036255327,-3.99493510604611
"genetics & heredity","human molecular genetics",2015,558,425,180,0,0,1.71918877639322,-2.99493510604611
"genetics & heredity","human molecular genetics",2016,403,304,154,0,0,1.39376637595859,-1.99493510604611
"genetics & heredity","human molecular genetics",2017,368,296,141,0,0,1.30291275218084,-0.994935106046114
"genetics & heredity","human molecular genetics",2018,316,222,127,0,0,1.15057202759882,0.00506489395388598
"genetics & heredity","human molecular genetics",2019,299,213,162,0,0,1.0952733874026,1.00506489395389
"genetics & heredity","human molecular genetics",2020,250,158,140,0,0,0.916290731874155,2.00506489395389
"genetics & heredity","human molecular genetics",2021,250,140,136,0,0,0.916290731874155,3.00506489395389
"genetics & heredity","human molecular genetics",2022,264,131,161,0,0,0.970778917158225,4.00506489395389
"genetics & heredity","human molecular genetics",2023,249,116,161,0,0,0.912282710476616,5.00506489395389
"genetics & heredity","human molecular genetics",2024,153,60,110,0,0,0.425267735404344,6.00506489395389
"genetics & heredity","human molecular genetics",2025,180,78,117,0,0,0.587786664902119,7.00506489395389
"genetics & heredity","journal of medical genetics",2010,84,10,6,0,0,-0.174353387144778,-7.99493510604611
"genetics & heredity","journal of medical genetics",2011,78,15,13,0,0,-0.2484613592985,-6.99493510604611
"genetics & heredity","journal of medical genetics",2012,74,13,11,0,0,-0.301105092783922,-5.99493510604611
"genetics & heredity","journal of medical genetics",2013,68,21,8,0,0,-0.385662480811985,-4.99493510604611
"genetics & heredity","journal of medical genetics",2014,65,13,14,0,0,-0.430782916092454,-3.99493510604611
"genetics & heredity","journal of medical genetics",2015,64,19,12,0,0,-0.446287102628419,-2.99493510604611
"genetics & heredity","journal of medical genetics",2016,68,21,14,0,0,-0.385662480811985,-1.99493510604611
"genetics & heredity","journal of medical genetics",2017,77,18,13,0,0,-0.261364764134408,-0.994935106046114
"genetics & heredity","journal of medical genetics",2018,76,15,16,0,0,-0.27443684570176,0.00506489395388598
"genetics & heredity","journal of medical genetics",2019,74,27,20,0,0,-0.301105092783922,1.00506489395389
"genetics & heredity","journal of medical genetics",2020,92,25,24,0,0,-0.083381608939051,2.00506489395389
"genetics & heredity","journal of medical genetics",2021,72,16,21,0,0,-0.328504066972036,3.00506489395389
"genetics & heredity","journal of medical genetics",2022,115,27,35,0,0,0.139761942375159,4.00506489395389
"genetics & heredity","journal of medical genetics",2023,135,24,27,0,0,0.300104592450338,5.00506489395389
"genetics & heredity","journal of medical genetics",2024,100,14,24,0,0,0,6.00506489395389
"genetics & heredity","journal of medical genetics",2025,78,9,18,0,0,-0.2484613592985,7.00506489395389
"genetics & heredity","microbial genomics",2015,16,3,3,0,0,-1.83258146374831,-2.99493510604611
"genetics & heredity","microbial genomics",2016,55,4,15,0,0,-0.59783700075562,-1.99493510604611
"genetics & heredity","microbial genomics",2017,37,6,13,0,0,-0.994252273343867,-0.994935106046114
"genetics & heredity","microbial genomics",2018,82,8,27,0,0,-0.198450938723838,0.00506489395388598
"genetics & heredity","microbial genomics",2019,70,7,24,0,0,-0.356674943938732,1.00506489395389
"genetics & heredity","microbial genomics",2020,145,26,55,0,0,0.371563556432483,2.00506489395389
"genetics & heredity","microbial genomics",2021,232,34,89,0,0,0.841567185678219,3.00506489395389
"genetics & heredity","microbial genomics",2022,167,23,82,0,0,0.512823626428664,4.00506489395389
"genetics & heredity","microbial genomics",2023,234,31,80,0,0,0.85015092936961,5.00506489395389
"genetics & heredity","microbial genomics",2024,156,21,79,0,0,0.444685821261446,6.00506489395389
"genetics & heredity","microbial genomics",2025,238,27,99,0,0,0.867100487683383,7.00506489395389
"genetics & heredity","molecular autism",2010,12,2,5,0,0,-2.12026353620009,-7.99493510604611
"genetics & heredity","molecular autism",2011,19,6,5,0,0,-1.66073120682165,-6.99493510604611
"genetics & heredity","molecular autism",2012,18,4,2,0,0,-1.71479842809193,-5.99493510604611
"genetics & heredity","molecular autism",2013,42,14,12,0,0,-0.867500567704723,-4.99493510604611
"genetics & heredity","molecular autism",2014,53,19,17,0,0,-0.63487827243597,-3.99493510604611
"genetics & heredity","molecular autism",2015,61,22,24,0,0,-0.49429632181478,-2.99493510604611
"genetics & heredity","molecular autism",2016,45,21,15,0,0,-0.798507696217772,-1.99493510604611
"genetics & heredity","molecular autism",2017,59,21,18,0,0,-0.527632742082372,-0.994935106046114
"genetics & heredity","molecular autism",2018,59,26,20,0,0,-0.527632742082372,0.00506489395388598
