field,journal,year,n_graphs,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,log_offset,year_centered,JCR_Abbrev,JID,num_articles,p_bar,p_informative,p_total
endocrinology & metabolism,diabetes,2014,334,269,103,297,1,5,1.20597080698861,-3.99493510604611,DIABETES,46.0,297,0.9057239057239057,0.3468013468013468,297
endocrinology & metabolism,diabetes,2015,336,286,100,305,1,6,1.21194097397511,-2.99493510604611,DIABETES,46.0,305,0.9377049180327869,0.32786885245901637,305
endocrinology & metabolism,diabetes,2016,293,231,117,257,1,7,1.07500242302898,-1.99493510604611,DIABETES,46.0,257,0.8988326848249028,0.45525291828793774,257
endocrinology & metabolism,diabetes,2017,256,203,112,219,1,8,0.940007258491471,-0.994935106046114,DIABETES,46.0,219,0.9269406392694064,0.5114155251141552,219
endocrinology & metabolism,diabetes,2018,209,149,132,180,1,9,0.73716406597672,0.0050648939538859,DIABETES,46.0,180,0.8277777777777777,0.7333333333333333,180
endocrinology & metabolism,diabetes,2019,171,100,115,143,1,10,0.536493370514568,1.00506489395389,DIABETES,46.0,143,0.6993006993006993,0.8041958041958042,143
endocrinology & metabolism,diabetes,2020,195,82,146,162,1,11,0.667829372575655,2.00506489395389,DIABETES,46.0,162,0.5061728395061729,0.9012345679012346,162
endocrinology & metabolism,diabetes,2021,216,78,164,181,1,12,0.770108221696074,3.00506489395389,DIABETES,46.0,181,0.430939226519337,0.9060773480662984,181
endocrinology & metabolism,diabetes,2022,187,68,141,156,1,13,0.625938430866495,4.00506489395389,DIABETES,46.0,156,0.4358974358974359,0.9038461538461539,156
endocrinology & metabolism,diabetes,2023,137,43,106,113,1,14,0.314810739840034,5.00506489395389,DIABETES,46.0,113,0.3805309734513274,0.9380530973451328,113
endocrinology & metabolism,diabetes,2024,149,54,113,126,1,15,0.398776119957368,6.00506489395389,DIABETES,46.0,126,0.42857142857142855,0.8968253968253969,126
endocrinology & metabolism,diabetes,2025,176,47,131,139,1,16,0.56531380905006,7.00506489395389,DIABETES,46.0,139,0.3381294964028777,0.9424460431654677,139
endocrinology & metabolism,diabetes & metabolism journal,2011,73,28,5,31,0,0,-0.3147107448397,-6.99493510604611,DIABETES METAB J,63.0,31,0.9032258064516129,0.16129032258064516,31
endocrinology & metabolism,diabetes & metabolism journal,2012,53,9,1,10,0,0,-0.63487827243597,-5.99493510604611,DIABETES METAB J,63.0,10,0.9,0.1,10
endocrinology & metabolism,diabetes & metabolism journal,2013,47,14,1,15,0,0,-0.755022584278033,-4.99493510604611,DIABETES METAB J,63.0,15,0.9333333333333333,0.06666666666666667,15
endocrinology & metabolism,diabetes & metabolism journal,2014,33,6,3,9,0,0,-1.10866262452161,-3.99493510604611,DIABETES METAB J,63.0,9,0.6666666666666666,0.3333333333333333,9
endocrinology & metabolism,diabetes & metabolism journal,2015,39,9,0,9,0,0,-0.941608539858445,-2.99493510604611,DIABETES METAB J,63.0,9,1.0,0.0,9
endocrinology & metabolism,diabetes & metabolism journal,2016,34,10,5,15,0,0,-1.07880966137193,-1.99493510604611,DIABETES METAB J,63.0,15,0.6666666666666666,0.3333333333333333,15
endocrinology & metabolism,diabetes & metabolism journal,2017,32,8,1,8,0,0,-1.13943428318836,-0.994935106046114,DIABETES METAB J,63.0,8,1.0,0.125,8
endocrinology & metabolism,diabetes & metabolism journal,2018,38,8,5,12,0,0,-0.967584026261706,0.0050648939538859,DIABETES METAB J,63.0,12,0.6666666666666666,0.4166666666666667,12
endocrinology & metabolism,diabetes & metabolism journal,2019,56,14,9,20,0,0,-0.579818495252942,1.00506489395389,DIABETES METAB J,63.0,20,0.7,0.45,20
endocrinology & metabolism,diabetes & metabolism journal,2020,57,16,9,22,0,0,-0.562118918153541,2.00506489395389,DIABETES METAB J,63.0,22,0.7272727272727273,0.4090909090909091,22
endocrinology & metabolism,diabetes & metabolism journal,2021,59,17,12,24,0,0,-0.527632742082372,3.00506489395389,DIABETES METAB J,63.0,24,0.7083333333333334,0.5,24
endocrinology & metabolism,diabetes & metabolism journal,2022,54,13,4,16,0,0,-0.616186139423817,4.00506489395389,DIABETES METAB J,63.0,16,0.8125,0.25,16
endocrinology & metabolism,diabetes & metabolism journal,2023,47,13,11,19,0,0,-0.755022584278033,5.00506489395389,DIABETES METAB J,63.0,19,0.6842105263157895,0.5789473684210527,19
endocrinology & metabolism,diabetes & metabolism journal,2024,51,23,14,30,0,0,-0.673344553263766,6.00506489395389,DIABETES METAB J,63.0,30,0.7666666666666667,0.4666666666666667,30
endocrinology & metabolism,diabetes & metabolism journal,2025,92,31,38,52,0,0,-0.083381608939051,7.00506489395389,DIABETES METAB J,63.0,52,0.5961538461538461,0.7307692307692307,52
endocrinology & metabolism,diabetes & metabolism journal,2026,10,4,3,6,0,0,-2.30258509299405,8.00506489395389,DIABETES METAB J,63.0,6,0.6666666666666666,0.5,6
endocrinology & metabolism,diabetes care,2010,299,58,27,81,0,0,1.0952733874026,-7.99493510604611,DIABETES CARE,42.0,81,0.7160493827160493,0.3333333333333333,81
endocrinology & metabolism,diabetes care,2011,317,48,25,67,0,0,1.15373158788919,-6.99493510604611,DIABETES CARE,42.0,67,0.7164179104477612,0.373134328358209,67
endocrinology & metabolism,diabetes care,2012,313,64,26,82,0,0,1.14103300455206,-5.99493510604611,DIABETES CARE,42.0,82,0.7804878048780488,0.3170731707317073,82
endocrinology & metabolism,diabetes care,2013,516,101,56,148,0,0,1.64093657949347,-4.99493510604611,DIABETES CARE,42.0,148,0.6824324324324325,0.3783783783783784,148
endocrinology & metabolism,diabetes care,2014,363,83,37,107,0,0,1.28923264827676,-3.99493510604611,DIABETES CARE,42.0,107,0.7757009345794392,0.34579439252336447,107
endocrinology & metabolism,diabetes care,2015,248,55,22,72,0,0,0.908258560176891,-2.99493510604611,DIABETES CARE,42.0,72,0.7638888888888888,0.3055555555555556,72
endocrinology & metabolism,diabetes care,2016,232,57,27,79,0,0,0.841567185678219,-1.99493510604611,DIABETES CARE,42.0,79,0.7215189873417721,0.34177215189873417,79
endocrinology & metabolism,diabetes care,2017,187,35,26,55,0,0,0.625938430866495,-0.994935106046114,DIABETES CARE,42.0,55,0.6363636363636364,0.4727272727272727,55
endocrinology & metabolism,diabetes care,2018,267,35,22,56,0,0,0.982078472412158,0.0050648939538859,DIABETES CARE,42.0,56,0.625,0.39285714285714285,56
endocrinology & metabolism,diabetes care,2019,240,43,29,67,0,0,0.8754687373539,1.00506489395389,DIABETES CARE,42.0,67,0.6417910447761194,0.43283582089552236,67
endocrinology & metabolism,diabetes care,2020,312,52,41,89,0,0,1.13783300182139,2.00506489395389,DIABETES CARE,42.0,89,0.5842696629213483,0.4606741573033708,89
endocrinology & metabolism,diabetes care,2021,277,42,26,62,0,0,1.01884732019925,3.00506489395389,DIABETES CARE,42.0,62,0.6774193548387096,0.41935483870967744,62
endocrinology & metabolism,diabetes care,2022,283,28,54,78,0,0,1.04027671165515,4.00506489395389,DIABETES CARE,42.0,78,0.358974358974359,0.6923076923076923,78
endocrinology & metabolism,diabetes care,2023,223,30,36,58,0,0,0.802001585472027,5.00506489395389,DIABETES CARE,42.0,58,0.5172413793103449,0.6206896551724138,58
endocrinology & metabolism,diabetes care,2024,212,25,36,57,0,0,0.751416088683921,6.00506489395389,DIABETES CARE,42.0,57,0.43859649122807015,0.631578947368421,57
endocrinology & metabolism,diabetes care,2025,221,25,38,56,0,0,0.792992515529661,7.00506489395389,DIABETES CARE,42.0,56,0.44642857142857145,0.6785714285714286,56
endocrinology & metabolism,diabetes metabolism research & reviews,2010,52,27,5,31,0,0,-0.653926467406664,-7.99493510604611,,,31,0.8709677419354839,0.16129032258064516,31
endocrinology & metabolism,diabetes metabolism research & reviews,2011,77,35,7,41,0,0,-0.261364764134408,-6.99493510604611,,,41,0.8536585365853658,0.17073170731707318,41
endocrinology & metabolism,diabetes metabolism research & reviews,2012,51,24,9,29,0,0,-0.673344553263766,-5.99493510604611,,,29,0.8275862068965517,0.3103448275862069,29
endocrinology & metabolism,diabetes metabolism research & reviews,2013,59,23,3,26,0,0,-0.527632742082372,-4.99493510604611,,,26,0.8846153846153846,0.11538461538461539,26
endocrinology & metabolism,diabetes metabolism research & reviews,2014,57,24,9,30,0,0,-0.562118918153541,-3.99493510604611,,,30,0.8,0.3,30
endocrinology & metabolism,diabetes metabolism research & reviews,2015,66,19,11,27,0,0,-0.415515443961666,-2.99493510604611,,,27,0.7037037037037037,0.4074074074074074,27
endocrinology & metabolism,diabetes metabolism research & reviews,2016,65,17,5,20,0,0,-0.430782916092454,-1.99493510604611,,,20,0.85,0.25,20
endocrinology & metabolism,diabetes metabolism research & reviews,2017,74,17,15,30,0,0,-0.301105092783922,-0.994935106046114,,,30,0.5666666666666667,0.5,30
endocrinology & metabolism,diabetes metabolism research & reviews,2018,76,15,11,23,0,0,-0.27443684570176,0.0050648939538859,,,23,0.6521739130434783,0.4782608695652174,23
endocrinology & metabolism,diabetes metabolism research & reviews,2019,72,24,12,30,0,0,-0.328504066972036,1.00506489395389,,,30,0.8,0.4,30
endocrinology & metabolism,diabetes metabolism research & reviews,2020,72,13,12,23,0,0,-0.328504066972036,2.00506489395389,,,23,0.5652173913043478,0.5217391304347826,23
endocrinology & metabolism,diabetes metabolism research & reviews,2021,66,21,11,27,0,0,-0.415515443961666,3.00506489395389,,,27,0.7777777777777778,0.4074074074074074,27
endocrinology & metabolism,diabetes metabolism research & reviews,2022,67,11,13,22,0,0,-0.400477566597125,4.00506489395389,,,22,0.5,0.5909090909090909,22
endocrinology & metabolism,diabetes metabolism research & reviews,2023,66,12,18,23,0,0,-0.415515443961666,5.00506489395389,,,23,0.5217391304347826,0.782608695652174,23
endocrinology & metabolism,diabetes metabolism research & reviews,2024,84,10,19,26,0,0,-0.174353387144778,6.00506489395389,,,26,0.38461538461538464,0.7307692307692307,26
endocrinology & metabolism,diabetes metabolism research & reviews,2025,55,9,13,19,0,0,-0.59783700075562,7.00506489395389,,,19,0.47368421052631576,0.6842105263157895,19
endocrinology & metabolism,diabetes obesity & metabolism,2010,87,48,4,51,0,0,-0.139262067333508,-7.99493510604611,DIABETES OBES METAB,48.0,51,0.9411764705882353,0.0784313725490196,51
endocrinology & metabolism,diabetes obesity & metabolism,2011,91,54,6,57,0,0,-0.0943106794712413,-6.99493510604611,DIABETES OBES METAB,48.0,57,0.9473684210526315,0.10526315789473684,57
endocrinology & metabolism,diabetes obesity & metabolism,2012,88,44,5,47,0,0,-0.127833371509885,-5.99493510604611,DIABETES OBES METAB,48.0,47,0.9361702127659575,0.10638297872340426,47
endocrinology & metabolism,diabetes obesity & metabolism,2013,85,41,6,42,0,0,-0.162518929497775,-4.99493510604611,DIABETES OBES METAB,48.0,42,0.9761904761904762,0.14285714285714285,42
endocrinology & metabolism,diabetes obesity & metabolism,2014,97,39,2,41,0,0,-0.0304592074847086,-3.99493510604611,DIABETES OBES METAB,48.0,41,0.9512195121951219,0.04878048780487805,41
endocrinology & metabolism,diabetes obesity & metabolism,2015,95,42,11,48,0,0,-0.0512932943875506,-2.99493510604611,DIABETES OBES METAB,48.0,48,0.875,0.22916666666666666,48
endocrinology & metabolism,diabetes obesity & metabolism,2016,111,40,16,50,0,0,0.104360015324243,-1.99493510604611,DIABETES OBES METAB,48.0,50,0.8,0.32,50
endocrinology & metabolism,diabetes obesity & metabolism,2017,185,56,23,71,0,0,0.615185639090233,-0.994935106046114,DIABETES OBES METAB,48.0,71,0.7887323943661971,0.323943661971831,71
endocrinology & metabolism,diabetes obesity & metabolism,2018,286,101,46,132,0,0,1.05082162483176,0.0050648939538859,DIABETES OBES METAB,48.0,132,0.7651515151515151,0.3484848484848485,132
endocrinology & metabolism,diabetes obesity & metabolism,2019,257,74,37,106,0,0,0.943905898907128,1.00506489395389,DIABETES OBES METAB,48.0,106,0.6981132075471698,0.3490566037735849,106
endocrinology & metabolism,diabetes obesity & metabolism,2020,216,69,41,99,0,0,0.770108221696074,2.00506489395389,DIABETES OBES METAB,48.0,99,0.696969696969697,0.41414141414141414,99
endocrinology & metabolism,diabetes obesity & metabolism,2021,256,53,38,86,0,0,0.940007258491471,3.00506489395389,DIABETES OBES METAB,48.0,86,0.6162790697674418,0.4418604651162791,86
endocrinology & metabolism,diabetes obesity & metabolism,2022,172,49,30,72,0,0,0.542324290825362,4.00506489395389,DIABETES OBES METAB,48.0,72,0.6805555555555556,0.4166666666666667,72
endocrinology & metabolism,diabetes obesity & metabolism,2023,288,63,49,102,0,0,1.05779029414785,5.00506489395389,DIABETES OBES METAB,48.0,102,0.6176470588235294,0.4803921568627451,102
endocrinology & metabolism,diabetes obesity & metabolism,2024,458,85,92,158,0,0,1.52169899812609,6.00506489395389,DIABETES OBES METAB,48.0,158,0.5379746835443038,0.5822784810126582,158
endocrinology & metabolism,diabetes obesity & metabolism,2025,569,96,124,198,0,0,1.73871024813824,7.00506489395389,DIABETES OBES METAB,48.0,198,0.48484848484848486,0.6262626262626263,198
endocrinology & metabolism,diabetes obesity & metabolism,2026,100,12,23,32,0,0,0.0,8.00506489395389,DIABETES OBES METAB,48.0,32,0.375,0.71875,32
endocrinology & metabolism,diabetes research & clinical practice,2010,182,46,10,53,0,0,0.598836501088704,-7.99493510604611,,,53,0.8679245283018868,0.18867924528301888,53
endocrinology & metabolism,diabetes research & clinical practice,2011,214,51,14,60,0,0,0.76080582903376,-6.99493510604611,,,60,0.85,0.23333333333333334,60
endocrinology & metabolism,diabetes research & clinical practice,2012,190,41,21,58,0,0,0.641853886172395,-5.99493510604611,,,58,0.7068965517241379,0.3620689655172414,58
endocrinology & metabolism,diabetes research & clinical practice,2013,163,34,16,48,0,0,0.488580014818671,-4.99493510604611,,,48,0.7083333333333334,0.3333333333333333,48
endocrinology & metabolism,diabetes research & clinical practice,2014,203,48,15,56,0,0,0.708035793053696,-3.99493510604611,,,56,0.8571428571428571,0.26785714285714285,56
endocrinology & metabolism,diabetes research & clinical practice,2015,193,33,20,51,0,0,0.657520002916794,-2.99493510604611,,,51,0.6470588235294118,0.39215686274509803,51
endocrinology & metabolism,diabetes research & clinical practice,2016,212,33,16,48,0,0,0.751416088683921,-1.99493510604611,,,48,0.6875,0.3333333333333333,48
endocrinology & metabolism,diabetes research & clinical practice,2017,194,52,17,63,0,0,0.662687973075237,-0.994935106046114,,,63,0.8253968253968254,0.2698412698412698,63
endocrinology & metabolism,diabetes research & clinical practice,2018,312,59,41,91,0,0,1.13783300182139,0.0050648939538859,,,91,0.6483516483516484,0.45054945054945056,91
endocrinology & metabolism,diabetes research & clinical practice,2019,264,31,33,61,0,0,0.970778917158225,1.00506489395389,,,61,0.5081967213114754,0.5409836065573771,61
endocrinology & metabolism,diabetes research & clinical practice,2020,279,45,30,65,0,0,1.02604159583327,2.00506489395389,,,65,0.6923076923076923,0.46153846153846156,65
endocrinology & metabolism,diabetes research & clinical practice,2021,324,50,46,84,0,0,1.17557332980424,3.00506489395389,,,84,0.5952380952380952,0.5476190476190477,84
endocrinology & metabolism,diabetes research & clinical practice,2022,266,39,38,71,0,0,0.978326122793608,4.00506489395389,,,71,0.5492957746478874,0.5352112676056338,71
endocrinology & metabolism,diabetes research & clinical practice,2023,283,42,49,83,0,0,1.04027671165515,5.00506489395389,,,83,0.5060240963855421,0.5903614457831325,83
endocrinology & metabolism,diabetes research & clinical practice,2024,270,25,50,72,0,0,0.993251773010283,6.00506489395389,,,72,0.3472222222222222,0.6944444444444444,72
endocrinology & metabolism,diabetes research & clinical practice,2025,332,35,60,87,0,0,1.1999647829284,7.00506489395389,,,87,0.40229885057471265,0.6896551724137931,87
endocrinology & metabolism,diabetes technology & therapeutics,2010,116,24,14,35,0,0,0.148420005118273,-7.99493510604611,DIABETES TECHNOL THE,56.0,35,0.6857142857142857,0.4,35
endocrinology & metabolism,diabetes technology & therapeutics,2011,127,20,12,32,0,0,0.2390169004705,-6.99493510604611,DIABETES TECHNOL THE,56.0,32,0.625,0.375,32
endocrinology & metabolism,diabetes technology & therapeutics,2012,129,28,14,37,0,0,0.254642218373581,-5.99493510604611,DIABETES TECHNOL THE,56.0,37,0.7567567567567568,0.3783783783783784,37
endocrinology & metabolism,diabetes technology & therapeutics,2013,109,18,14,30,0,0,0.0861776962410524,-4.99493510604611,DIABETES TECHNOL THE,56.0,30,0.6,0.4666666666666667,30
endocrinology & metabolism,diabetes technology & therapeutics,2014,96,16,10,24,0,0,-0.0408219945202552,-3.99493510604611,DIABETES TECHNOL THE,56.0,24,0.6666666666666666,0.4166666666666667,24
endocrinology & metabolism,diabetes technology & therapeutics,2015,93,21,11,30,0,0,-0.0725706928348354,-2.99493510604611,DIABETES TECHNOL THE,56.0,30,0.7,0.36666666666666664,30
endocrinology & metabolism,diabetes technology & therapeutics,2016,90,17,13,29,0,0,-0.105360515657826,-1.99493510604611,DIABETES TECHNOL THE,56.0,29,0.5862068965517241,0.4482758620689655,29
endocrinology & metabolism,diabetes technology & therapeutics,2017,74,19,14,31,0,0,-0.301105092783922,-0.994935106046114,DIABETES TECHNOL THE,56.0,31,0.6129032258064516,0.45161290322580644,31
endocrinology & metabolism,diabetes technology & therapeutics,2018,84,13,18,30,0,0,-0.174353387144778,0.0050648939538859,DIABETES TECHNOL THE,56.0,30,0.43333333333333335,0.6,30
endocrinology & metabolism,diabetes technology & therapeutics,2019,82,8,14,20,0,0,-0.198450938723838,1.00506489395389,DIABETES TECHNOL THE,56.0,20,0.4,0.7,20
endocrinology & metabolism,diabetes technology & therapeutics,2020,97,13,12,24,0,0,-0.0304592074847086,2.00506489395389,DIABETES TECHNOL THE,56.0,24,0.5416666666666666,0.5,24
endocrinology & metabolism,diabetes technology & therapeutics,2021,92,12,21,29,0,0,-0.083381608939051,3.00506489395389,DIABETES TECHNOL THE,56.0,29,0.41379310344827586,0.7241379310344828,29
endocrinology & metabolism,diabetes technology & therapeutics,2022,95,8,20,27,0,0,-0.0512932943875506,4.00506489395389,DIABETES TECHNOL THE,56.0,27,0.2962962962962963,0.7407407407407407,27
endocrinology & metabolism,diabetes technology & therapeutics,2023,90,12,23,35,0,0,-0.105360515657826,5.00506489395389,DIABETES TECHNOL THE,56.0,35,0.34285714285714286,0.6571428571428571,35
endocrinology & metabolism,diabetes technology & therapeutics,2024,106,13,24,36,0,0,0.0582689081239758,6.00506489395389,DIABETES TECHNOL THE,56.0,36,0.3611111111111111,0.6666666666666666,36
endocrinology & metabolism,diabetes technology & therapeutics,2025,147,20,25,43,0,0,0.385262400790645,7.00506489395389,DIABETES TECHNOL THE,56.0,43,0.46511627906976744,0.5813953488372093,43
